date,year,month,total,anthro,nat,co2,wmghg,aero,o3Tr,o3St,luc,solar,volc
1769.5,1769,7,0.0352,-0.0278,0.063,-0.0157,0.0222,-0.0343,0.01,0,-0.01,0.063,0
1769.58,1769,8,0.0377,-0.0278,0.0655,-0.0148,0.0222,-0.0352,0.01,0,-0.01,0.0655,0
1769.67,1769,9,0.0402,-0.0278,0.068,-0.014,0.0222,-0.036,0.01,0,-0.01,0.068,0
1769.75,1769,10,0.0427,-0.0278,0.0705,-0.0132,0.0222,-0.0368,0.01,0,-0.01,0.0705,0
1769.83,1769,11,0.0452,-0.0278,0.073,-0.0123,0.0222,-0.0377,0.01,0,-0.01,0.073,0
1769.92,1769,12,0.0477,-0.0278,0.0755,-0.0115,0.0222,-0.0385,0.01,0,-0.01,0.0755,0
1770,1770,1,0.0502,-0.0278,0.078,-0.0107,0.0222,-0.0393,0.01,0,-0.01,0.078,0
1770.08,1770,2,0.0519,-0.0278,0.0797,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0797,0
1770.17,1770,3,0.0502,-0.0278,0.078,-0.01,0.0222,-0.04,0.01,0,-0.01,0.078,0
1770.25,1770,4,0.0486,-0.0278,0.0764,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0764,0
1770.33,1770,5,0.0469,-0.0278,0.0747,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0747,0
1770.42,1770,6,0.0453,-0.0278,0.0731,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0731,0
1770.5,1770,7,0.0436,-0.0278,0.0714,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0714,0
1770.58,1770,8,0.0419,-0.0278,0.0697,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0697,0
1770.67,1770,9,0.0403,-0.0278,0.0681,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0681,0
1770.75,1770,10,0.0386,-0.0278,0.0664,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0664,0
1770.83,1770,11,0.037,-0.0278,0.0648,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0648,0
1770.92,1770,12,0.0353,-0.0278,0.0631,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0631,0
1771,1771,1,0.0336,-0.0278,0.0614,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0614,0
1771.08,1771,2,0.0313,-0.0278,0.0591,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0599,-0.0008
1771.17,1771,3,0.0246,-0.0278,0.0525,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0591,-0.0066
1771.25,1771,4,0.018,-0.0278,0.0458,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0582,-0.0124
1771.33,1771,5,0.0114,-0.0278,0.0392,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0574,-0.0182
1771.42,1771,6,0.0047,-0.0278,0.0325,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0566,-0.0241
1771.5,1771,7,-0.0019,-0.0278,0.0258,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0557,-0.0299
1771.58,1771,8,-0.0086,-0.0278,0.0192,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0549,-0.0357
1771.67,1771,9,-0.0152,-0.0278,0.0126,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0541,-0.0415
1771.75,1771,10,-0.0219,-0.0278,0.0059,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0532,-0.0473
1771.83,1771,11,-0.0285,-0.0278,-0.0007,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0524,-0.0531
1771.92,1771,12,-0.0352,-0.0278,-0.0073,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0516,-0.0589
1772,1772,1,-0.0418,-0.0278,-0.0141,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0507,-0.0648
1772.08,1772,2,-0.0476,-0.0278,-0.0198,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0498,-0.0696
1772.17,1772,3,-0.046,-0.0278,-0.0181,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0473,-0.0654
1772.25,1772,4,-0.0443,-0.0278,-0.0165,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0448,-0.0613
1772.33,1772,5,-0.0427,-0.0278,-0.0148,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0423,-0.0571
1772.42,1772,6,-0.041,-0.0278,-0.0132,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0398,-0.053
1772.5,1772,7,-0.0393,-0.0278,-0.0115,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0373,-0.0488
1772.58,1772,8,-0.0377,-0.0278,-0.0099,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0348,-0.0447
1772.67,1772,9,-0.036,-0.0278,-0.0082,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0323,-0.0405
1772.75,1772,10,-0.0344,-0.0278,-0.0066,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0298,-0.0364
1772.83,1772,11,-0.0327,-0.0278,-0.0049,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0273,-0.0322
1772.92,1772,12,-0.031,-0.0278,-0.0033,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0248,-0.0281
1773,1773,1,-0.0294,-0.0278,-0.0015,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0224,-0.0239
1773.08,1773,2,-0.0278,-0.0278,0,-0.01,0.0222,-0.04,0.01,0,-0.01,0.0199,-0.0199
1773.17,1773,3,-0.0269,-0.0269,0,-0.0091,0.0222,-0.04,0.01,0,-0.01,0.0182,-0.0182
1773.25,1773,4,-0.0261,-0.0261,0,-0.0083,0.0222,-0.04,0.01,0,-0.01,0.0166,-0.0166
1773.33,1773,5,-0.0253,-0.0253,0,-0.0075,0.0222,-0.04,0.01,0,-0.01,0.0149,-0.0149
1773.42,1773,6,-0.0244,-0.0244,0,-0.0066,0.0222,-0.04,0.01,0,-0.01,0.0133,-0.0133
1773.5,1773,7,-0.0236,-0.0236,0,-0.0058,0.0222,-0.04,0.01,0,-0.01,0.0116,-0.0116
1773.58,1773,8,-0.0228,-0.0228,0,-0.005,0.0222,-0.04,0.01,0,-0.01,0.0099,-0.0099
1773.67,1773,9,-0.0219,-0.0219,0,-0.0041,0.0222,-0.04,0.01,0,-0.01,0.0083,-0.0083
1773.75,1773,10,-0.0211,-0.0211,0,-0.0033,0.0222,-0.04,0.01,0,-0.01,0.0066,-0.0066
1773.83,1773,11,-0.0203,-0.0203,0,-0.0025,0.0222,-0.04,0.01,0,-0.01,0.005,-0.005
1773.92,1773,12,-0.0194,-0.0194,0,-0.0016,0.0222,-0.04,0.01,0,-0.01,0.0033,-0.0033
1774,1774,1,-0.0186,-0.0186,0,-0.0008,0.0222,-0.04,0.01,0,-0.01,0.0016,-0.0016
1774.08,1774,2,-0.0178,-0.0178,0,0,0.0222,-0.04,0.01,0,-0.01,0,0
1774.17,1774,3,-0.0212,-0.0178,-0.0034,0,0.0222,-0.04,0.01,0,-0.01,-0.0034,0
1774.25,1774,4,-0.0245,-0.0178,-0.0067,0,0.0222,-0.04,0.01,0,-0.01,-0.0067,0
1774.33,1774,5,-0.0278,-0.0178,-0.01,0,0.0222,-0.04,0.01,0,-0.01,-0.01,0
1774.42,1774,6,-0.0311,-0.0178,-0.0133,0,0.0222,-0.04,0.01,0,-0.01,-0.0133,0
1774.5,1774,7,-0.0345,-0.0178,-0.0167,0,0.0222,-0.04,0.01,0,-0.01,-0.0167,0
1774.58,1774,8,-0.0378,-0.0178,-0.02,0,0.0222,-0.04,0.01,0,-0.01,-0.02,0
1774.67,1774,9,-0.0411,-0.0178,-0.0233,0,0.0222,-0.04,0.01,0,-0.01,-0.0233,0
1774.75,1774,10,-0.0444,-0.0178,-0.0266,0,0.0222,-0.04,0.01,0,-0.01,-0.0266,0
1774.83,1774,11,-0.0477,-0.0178,-0.0299,0,0.0222,-0.04,0.01,0,-0.01,-0.0299,0
1774.92,1774,12,-0.0511,-0.0178,-0.0333,0,0.0222,-0.04,0.01,0,-0.01,-0.0333,0
1775,1775,1,-0.0544,-0.0178,-0.0366,0,0.0222,-0.04,0.01,0,-0.01,-0.0366,0
1775.08,1775,2,-0.0577,-0.0178,-0.0399,0,0.0222,-0.04,0.01,0,-0.01,-0.0399,0
1775.17,1775,3,-0.0586,-0.0186,-0.04,0,0.0222,-0.0408,0.01,0,-0.01,-0.04,0
1775.25,1775,4,-0.0594,-0.0194,-0.04,0,0.0222,-0.0416,0.01,0,-0.01,-0.04,0
1775.33,1775,5,-0.0603,-0.0203,-0.04,0,0.0222,-0.0425,0.01,0,-0.01,-0.04,0
1775.42,1775,6,-0.0611,-0.0211,-0.04,0,0.0222,-0.0433,0.01,0,-0.01,-0.04,0
1775.5,1775,7,-0.0619,-0.0219,-0.04,0,0.0222,-0.0441,0.01,0,-0.01,-0.04,0
1775.58,1775,8,-0.0628,-0.0228,-0.04,0,0.0222,-0.045,0.01,0,-0.01,-0.04,0
1775.67,1775,9,-0.0636,-0.0236,-0.04,0,0.0222,-0.0458,0.01,0,-0.01,-0.04,0
1775.75,1775,10,-0.0644,-0.0244,-0.04,0,0.0222,-0.0466,0.01,0,-0.01,-0.04,0
1775.83,1775,11,-0.0653,-0.0253,-0.04,0,0.0222,-0.0475,0.01,0,-0.01,-0.04,0
1775.92,1775,12,-0.0661,-0.0261,-0.04,0,0.0222,-0.0483,0.01,0,-0.01,-0.04,0
1776,1776,1,-0.0669,-0.0269,-0.04,0,0.0222,-0.0491,0.01,0,-0.01,-0.04,0
1776.08,1776,2,-0.0677,-0.0277,-0.04,0,0.0222,-0.0499,0.01,0,-0.01,-0.04,0
1776.17,1776,3,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1776.25,1776,4,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1776.33,1776,5,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1776.42,1776,6,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1776.5,1776,7,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1776.58,1776,8,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1776.67,1776,9,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1776.75,1776,10,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1776.83,1776,11,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1776.92,1776,12,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1777,1777,1,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1777.08,1777,2,-0.0678,-0.0278,-0.04,0,0.0222,-0.05,0.01,0,-0.01,-0.04,0
1777.17,1777,3,-0.0685,-0.0278,-0.0408,0,0.0222,-0.05,0.01,0,-0.01,-0.0356,-0.0052
1777.25,1777,4,-0.0694,-0.0278,-0.0416,0,0.0222,-0.05,0.01,0,-0.01,-0.0306,-0.011
1777.33,1777,5,-0.0702,-0.0278,-0.0424,0,0.0222,-0.05,0.01,0,-0.01,-0.0256,-0.0168
1777.42,1777,6,-0.071,-0.0278,-0.0432,0,0.0222,-0.05,0.01,0,-0.01,-0.0206,-0.0226
1777.5,1777,7,-0.0719,-0.0278,-0.044,0,0.0222,-0.05,0.01,0,-0.01,-0.0156,-0.0284
1777.58,1777,8,-0.0727,-0.0278,-0.0449,0,0.0222,-0.05,0.01,0,-0.01,-0.0106,-0.0343
1777.67,1777,9,-0.0735,-0.0278,-0.0458,0,0.0222,-0.05,0.01,0,-0.01,-0.0057,-0.0401
1777.75,1777,10,-0.0744,-0.0278,-0.0466,0,0.0222,-0.05,0.01,0,-0.01,-0.0007,-0.0459
1777.83,1777,11,-0.0752,-0.0278,-0.0474,0,0.0222,-0.05,0.01,0,-0.01,0.0043,-0.0517
1777.92,1777,12,-0.076,-0.0278,-0.0482,0,0.0222,-0.05,0.01,0,-0.01,0.0093,-0.0575
1778,1778,1,-0.0768,-0.0278,-0.049,0,0.0222,-0.05,0.01,0,-0.01,0.0143,-0.0633
1778.08,1778,2,-0.0777,-0.0278,-0.0498,0,0.0222,-0.05,0.01,0,-0.01,0.0193,-0.0691
1778.17,1778,3,-0.0813,-0.0278,-0.0535,0,0.0222,-0.05,0.01,0,-0.01,0.0165,-0.07
1778.25,1778,4,-0.0855,-0.0278,-0.0577,0,0.0222,-0.05,0.01,0,-0.01,0.0123,-0.07
1778.33,1778,5,-0.0896,-0.0278,-0.0618,0,0.0222,-0.05,0.01,0,-0.01,0.0082,-0.07
1778.42,1778,6,-0.0938,-0.0278,-0.066,0,0.0222,-0.05,0.01,0,-0.01,0.004,-0.07
1778.5,1778,7,-0.0979,-0.0278,-0.0701,0,0.0222,-0.05,0.01,0,-0.01,-0.0001,-0.07
1778.58,1778,8,-0.1021,-0.0278,-0.0743,0,0.0222,-0.05,0.01,0,-0.01,-0.0043,-0.07
1778.67,1778,9,-0.1062,-0.0278,-0.0784,0,0.0222,-0.05,0.01,0,-0.01,-0.0084,-0.07
1778.75,1778,10,-0.1104,-0.0278,-0.0826,0,0.0222,-0.05,0.01,0,-0.01,-0.0126,-0.07
1778.83,1778,11,-0.1146,-0.0278,-0.0868,0,0.0222,-0.05,0.01,0,-0.01,-0.0168,-0.07
1778.92,1778,12,-0.1187,-0.0278,-0.0909,0,0.0222,-0.05,0.01,0,-0.01,-0.0209,-0.07
1779,1779,1,-0.1229,-0.0278,-0.0951,0,0.0222,-0.05,0.01,0,-0.01,-0.0251,-0.07
1779.08,1779,2,-0.127,-0.0278,-0.0992,0,0.0222,-0.05,0.01,0,-0.01,-0.0292,-0.07
1779.17,1779,3,-0.1271,-0.0278,-0.0993,0,0.0222,-0.05,0.01,0,-0.01,-0.0327,-0.0666
1779.25,1779,4,-0.1263,-0.0278,-0.0985,0,0.0222,-0.05,0.01,0,-0.01,-0.036,-0.0625
1779.33,1779,5,-0.1255,-0.0278,-0.0976,0,0.0222,-0.05,0.01,0,-0.01,-0.0393,-0.0583
1779.42,1779,6,-0.1246,-0.0278,-0.0969,0,0.0222,-0.05,0.01,0,-0.01,-0.0427,-0.0542
1779.5,1779,7,-0.1238,-0.0278,-0.096,0,0.0222,-0.05,0.01,0,-0.01,-0.046,-0.05
1779.58,1779,8,-0.123,-0.0278,-0.0952,0,0.0222,-0.05,0.01,0,-0.01,-0.0493,-0.0459
1779.67,1779,9,-0.1221,-0.0278,-0.0943,0,0.0222,-0.05,0.01,0,-0.01,-0.0526,-0.0417
1779.75,1779,10,-0.1213,-0.0278,-0.0935,0,0.0222,-0.05,0.01,0,-0.01,-0.0559,-0.0376
1779.83,1779,11,-0.1205,-0.0278,-0.0927,0,0.0222,-0.05,0.01,0,-0.01,-0.0593,-0.0334
1779.92,1779,12,-0.1197,-0.0278,-0.0919,0,0.0222,-0.05,0.01,0,-0.01,-0.0626,-0.0293
1780,1780,1,-0.1188,-0.0278,-0.091,0,0.0222,-0.05,0.01,0,-0.01,-0.0659,-0.0251
1780.08,1780,2,-0.118,-0.0278,-0.0902,0,0.0222,-0.05,0.01,0,-0.01,-0.0692,-0.021
1780.17,1780,3,-0.1165,-0.0284,-0.0881,0,0.0222,-0.0506,0.01,0,-0.01,-0.0694,-0.0187
1780.25,1780,4,-0.1149,-0.0293,-0.0856,0,0.0222,-0.0515,0.01,0,-0.01,-0.0685,-0.0171
1780.33,1780,5,-0.1132,-0.0301,-0.0831,0,0.0222,-0.0523,0.01,0,-0.01,-0.0677,-0.0154
1780.42,1780,6,-0.1115,-0.0309,-0.0806,0,0.0222,-0.0531,0.01,0,-0.01,-0.0669,-0.0137
1780.5,1780,7,-0.1099,-0.0318,-0.0781,0,0.0222,-0.054,0.01,0,-0.01,-0.066,-0.0121
1780.58,1780,8,-0.1082,-0.0326,-0.0756,0,0.0222,-0.0548,0.01,0,-0.01,-0.0652,-0.0104
1780.67,1780,9,-0.1066,-0.0334,-0.0732,0,0.0222,-0.0556,0.01,0,-0.01,-0.0644,-0.0088
1780.75,1780,10,-0.1049,-0.0343,-0.0706,0,0.0222,-0.0565,0.01,0,-0.01,-0.0635,-0.0071
1780.83,1780,11,-0.1032,-0.0351,-0.0681,0,0.0222,-0.0573,0.01,0,-0.01,-0.0627,-0.0054
1780.92,1780,12,-0.1016,-0.0359,-0.0657,0,0.0222,-0.0581,0.01,0,-0.01,-0.0619,-0.0038
1781,1781,1,-0.0999,-0.0367,-0.0632,0,0.0222,-0.0589,0.01,0,-0.01,-0.0611,-0.0021
1781.08,1781,2,-0.0983,-0.0376,-0.0607,0,0.0222,-0.0598,0.01,0,-0.01,-0.0602,-0.0005
1781.17,1781,3,-0.096,-0.0378,-0.0582,0,0.0222,-0.06,0.01,0,-0.01,-0.0582,0
1781.25,1781,4,-0.0935,-0.0378,-0.0557,0,0.0222,-0.06,0.01,0,-0.01,-0.0557,0
1781.33,1781,5,-0.091,-0.0378,-0.0532,0,0.0222,-0.06,0.01,0,-0.01,-0.0532,0
1781.42,1781,6,-0.0885,-0.0378,-0.0507,0,0.0222,-0.06,0.01,0,-0.01,-0.0507,0
1781.5,1781,7,-0.086,-0.0378,-0.0482,0,0.0222,-0.06,0.01,0,-0.01,-0.0482,0
1781.58,1781,8,-0.0835,-0.0378,-0.0457,0,0.0222,-0.06,0.01,0,-0.01,-0.0457,0
1781.67,1781,9,-0.081,-0.0378,-0.0432,0,0.0222,-0.06,0.01,0,-0.01,-0.0432,0
1781.75,1781,10,-0.0785,-0.0378,-0.0407,0,0.0222,-0.06,0.01,0,-0.01,-0.0407,0
1781.83,1781,11,-0.0761,-0.0378,-0.0383,0,0.0222,-0.06,0.01,0,-0.01,-0.0383,0
1781.92,1781,12,-0.0736,-0.0378,-0.0358,0,0.0222,-0.06,0.01,0,-0.01,-0.0358,0
1782,1782,1,-0.0711,-0.0378,-0.0333,0,0.0222,-0.06,0.01,0,-0.01,-0.0333,0
1782.08,1782,2,-0.0686,-0.0378,-0.0308,0,0.0222,-0.06,0.01,0,-0.01,-0.0308,0
1782.17,1782,3,-0.5177,-0.0372,-0.4805,0.0006,0.0222,-0.06,0.01,0,-0.01,-0.0323,-0.4482
1782.25,1782,4,-1.1729,-0.0364,-1.1365,0.0014,0.0222,-0.06,0.01,0,-0.01,-0.0356,-1.1009
1782.33,1782,5,-1.8282,-0.0356,-1.7926,0.0022,0.0222,-0.06,0.01,0,-0.01,-0.0389,-1.7537
1782.42,1782,6,-2.4835,-0.0347,-2.4487,0.0031,0.0222,-0.06,0.01,0,-0.01,-0.0422,-2.4065
1782.5,1782,7,-3.1387,-0.0339,-3.1048,0.0039,0.0222,-0.06,0.01,0,-0.01,-0.0456,-3.0592
1782.58,1782,8,-3.794,-0.0331,-3.7609,0.0047,0.0222,-0.06,0.01,0,-0.01,-0.0489,-3.712
1782.67,1782,9,-4.4492,-0.0322,-4.417,0.0056,0.0222,-0.06,0.01,0,-0.01,-0.0522,-4.3648
1782.75,1782,10,-5.1045,-0.0314,-5.073,0.0064,0.0222,-0.06,0.01,0,-0.01,-0.0555,-5.0175
1782.83,1782,11,-5.7597,-0.0306,-5.7292,0.0072,0.0222,-0.06,0.01,0,-0.01,-0.0589,-5.6703
1782.92,1782,12,-6.415,-0.0298,-6.3853,0.008,0.0222,-0.06,0.01,0,-0.01,-0.0622,-6.3231
1783,1783,1,-7.0703,-0.0289,-7.0413,0.0089,0.0222,-0.06,0.01,0,-0.01,-0.0655,-6.9758
1783.08,1783,2,-7.7255,-0.0281,-7.6974,0.0097,0.0222,-0.06,0.01,0,-0.01,-0.0688,-7.6286
1783.17,1783,3,-7.5638,-0.0278,-7.536,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0695,-7.4665
1783.25,1783,4,-6.9534,-0.0278,-6.9255,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0686,-6.8569
1783.33,1783,5,-6.3429,-0.0278,-6.3151,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0678,-6.2473
1783.42,1783,6,-5.7325,-0.0278,-5.7048,0.01,0.0222,-0.06,0.01,0,-0.01,-0.067,-5.6378
1783.5,1783,7,-5.1221,-0.0278,-5.0943,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0661,-5.0282
1783.58,1783,8,-4.5117,-0.0278,-4.4839,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0653,-4.4186
1783.67,1783,9,-3.9013,-0.0278,-3.8735,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0645,-3.809
1783.75,1783,10,-3.2909,-0.0278,-3.2631,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0637,-3.1994
1783.83,1783,11,-2.6805,-0.0278,-2.6526,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0628,-2.5898
1783.92,1783,12,-2.0701,-0.0278,-2.0423,0.01,0.0222,-0.06,0.01,0,-0.01,-0.062,-1.9803
1784,1784,1,-1.4596,-0.0278,-1.4319,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0612,-1.3707
1784.08,1784,2,-0.8492,-0.0278,-0.8214,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0603,-0.7611
1784.17,1784,3,-0.5867,-0.0273,-0.5594,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0595,-0.4999
1784.25,1784,4,-0.5518,-0.0265,-0.5254,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0587,-0.4667
1784.33,1784,5,-0.517,-0.0256,-0.4913,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0578,-0.4335
1784.42,1784,6,-0.4821,-0.0248,-0.4573,0.01,0.0222,-0.06,0.01,0,-0.01,-0.057,-0.4003
1784.5,1784,7,-0.4472,-0.024,-0.4232,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0562,-0.367
1784.58,1784,8,-0.4123,-0.0231,-0.3891,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0553,-0.3338
1784.67,1784,9,-0.3774,-0.0223,-0.3551,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0545,-0.3006
1784.75,1784,10,-0.3426,-0.0215,-0.3211,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0537,-0.2674
1784.83,1784,11,-0.3077,-0.0207,-0.2871,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0529,-0.2342
1784.92,1784,12,-0.2728,-0.0198,-0.2529,0.01,0.0222,-0.06,0.01,0,-0.01,-0.052,-0.2009
1785,1785,1,-0.2379,-0.019,-0.2189,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0512,-0.1677
1785.08,1785,2,-0.203,-0.0182,-0.1849,0.01,0.0222,-0.06,0.01,0,-0.01,-0.0504,-0.1345
1785.17,1785,3,-0.1812,-0.0169,-0.1644,0.0105,0.0222,-0.06,0.0105,0,-0.01,-0.0486,-0.1158
1785.25,1785,4,-0.1696,-0.0152,-0.1544,0.0113,0.0222,-0.06,0.0113,0,-0.01,-0.0461,-0.1083
1785.33,1785,5,-0.158,-0.0135,-0.1444,0.0121,0.0222,-0.06,0.0121,0,-0.01,-0.0436,-0.1008
1785.42,1785,6,-0.1464,-0.0119,-0.1345,0.013,0.0222,-0.06,0.013,0,-0.01,-0.0411,-0.0934
1785.5,1785,7,-0.1347,-0.0102,-0.1245,0.0138,0.0222,-0.06,0.0138,0,-0.01,-0.0386,-0.0859
1785.58,1785,8,-0.1231,-0.0086,-0.1145,0.0146,0.0222,-0.06,0.0146,0,-0.01,-0.0361,-0.0784
1785.67,1785,9,-0.1115,-0.0069,-0.1045,0.0155,0.0222,-0.06,0.0155,0,-0.01,-0.0336,-0.0709
1785.75,1785,10,-0.0999,-0.0052,-0.0947,0.0163,0.0222,-0.06,0.0163,0,-0.01,-0.0312,-0.0635
1785.83,1785,11,-0.0882,-0.0036,-0.0847,0.0171,0.0222,-0.06,0.0171,0,-0.01,-0.0287,-0.056
1785.92,1785,12,-0.0766,-0.0019,-0.0747,0.0179,0.0222,-0.06,0.0179,0,-0.01,-0.0262,-0.0485
1786,1786,1,-0.065,-0.0003,-0.0647,0.0188,0.0222,-0.06,0.0188,0,-0.01,-0.0237,-0.041
1786.08,1786,2,-0.0534,0.0014,-0.0548,0.0196,0.0222,-0.06,0.0196,0,-0.01,-0.0212,-0.0336
1786.17,1786,3,-0.0461,0.0018,-0.0478,0.02,0.0222,-0.0604,0.02,0,-0.01,-0.0191,-0.0287
1786.25,1786,4,-0.0427,0.0009,-0.0437,0.02,0.0222,-0.0613,0.02,0,-0.01,-0.0175,-0.0262
1786.33,1786,5,-0.0394,0.0001,-0.0395,0.02,0.0222,-0.0621,0.02,0,-0.01,-0.0158,-0.0237
1786.42,1786,6,-0.0361,-0.0007,-0.0353,0.02,0.0222,-0.0629,0.02,0,-0.01,-0.0141,-0.0212
1786.5,1786,7,-0.0328,-0.0016,-0.0312,0.02,0.0222,-0.0638,0.02,0,-0.01,-0.0125,-0.0187
1786.58,1786,8,-0.0295,-0.0024,-0.027,0.02,0.0222,-0.0646,0.02,0,-0.01,-0.0108,-0.0162
1786.67,1786,9,-0.0261,-0.0032,-0.0229,0.02,0.0222,-0.0654,0.02,0,-0.01,-0.0092,-0.0137
1786.75,1786,10,-0.0228,-0.004,-0.0188,0.02,0.0222,-0.0662,0.02,0,-0.01,-0.0075,-0.0113
1786.83,1786,11,-0.0195,-0.0049,-0.0146,0.02,0.0222,-0.0671,0.02,0,-0.01,-0.0058,-0.0088
1786.92,1786,12,-0.0162,-0.0057,-0.0105,0.02,0.0222,-0.0679,0.02,0,-0.01,-0.0042,-0.0063
1787,1787,1,-0.0128,-0.0065,-0.0063,0.02,0.0222,-0.0687,0.02,0,-0.01,-0.0025,-0.0038
1787.08,1787,2,-0.0095,-0.0074,-0.0022,0.02,0.0222,-0.0696,0.02,0,-0.01,-0.0009,-0.0013
1787.17,1787,3,-0.0118,-0.0078,-0.004,0.0204,0.0222,-0.07,0.02,0,-0.0104,0.0012,-0.0052
1787.25,1787,4,-0.0201,-0.0078,-0.0123,0.0212,0.0222,-0.07,0.02,0,-0.0112,0.0037,-0.016
1787.33,1787,5,-0.0284,-0.0078,-0.0206,0.0221,0.0222,-0.07,0.02,0,-0.0121,0.0062,-0.0268
1787.42,1787,6,-0.0367,-0.0078,-0.0289,0.0229,0.0222,-0.07,0.02,0,-0.0129,0.0087,-0.0376
1787.5,1787,7,-0.045,-0.0078,-0.0372,0.0237,0.0222,-0.07,0.02,0,-0.0137,0.0112,-0.0484
1787.58,1787,8,-0.0533,-0.0078,-0.0455,0.0246,0.0222,-0.07,0.02,0,-0.0146,0.0137,-0.0592
1787.67,1787,9,-0.0616,-0.0078,-0.0539,0.0254,0.0222,-0.07,0.02,0,-0.0154,0.0161,-0.07
1787.75,1787,10,-0.0699,-0.0078,-0.0622,0.0262,0.0222,-0.07,0.02,0,-0.0162,0.0186,-0.0808
1787.83,1787,11,-0.0782,-0.0078,-0.0705,0.027,0.0222,-0.07,0.02,0,-0.017,0.0211,-0.0916
1787.92,1787,12,-0.0865,-0.0078,-0.0788,0.0279,0.0222,-0.07,0.02,0,-0.0179,0.0236,-0.1024
1788,1788,1,-0.0948,-0.0078,-0.0871,0.0287,0.0222,-0.07,0.02,0,-0.0187,0.0261,-0.1132
1788.08,1788,2,-0.1032,-0.0078,-0.0954,0.0295,0.0222,-0.07,0.02,0,-0.0195,0.0286,-0.124
